id,text,url
PLAIN-2514,"If Fructose is Bad, What About Fruit?",http://nutritionfacts.org/video/if-fructose-is-bad-what-about-fruit/
PLAIN-2515,Eliminating 90% of Heart Disease Risk,http://nutritionfacts.org/video/eliminating-90-of-heart-disease-risk/
PLAIN-2516,Inhibiting Platelet Activation with Tomato Seeds,http://nutritionfacts.org/video/inhibiting-platelet-activation-with-tomato-seeds/
PLAIN-2517,Preventing Alzheimer’s Disease with Diet,http://nutritionfacts.org/video/preventing-alzheimers-disease-with-diet/
PLAIN-2518,Preventing Alzheimer’s with Lifestyle Changes,http://nutritionfacts.org/video/preventing-alzheimers-with-lifestyle-changes/
PLAIN-2521,GMO Soy and Breast Cancer,http://nutritionfacts.org/video/gmo-soy-and-breast-cancer/
PLAIN-2522,Is Monsanto’s Roundup Pesticide Glyphosate Safe?,http://nutritionfacts.org/video/is-monsantos-roundup-pesticide-glyphosate-safe/
PLAIN-2523,Are GMOs Safe? The Case of Roundup Ready Soy,http://nutritionfacts.org/video/are-gmos-safe-the-case-of-roundup-ready-soy/
PLAIN-2524,Are GMOs Safe? The Case of Bt Corn,http://nutritionfacts.org/video/are-gmos-safe-the-case-of-bt-corn/
PLAIN-2525,Antibiotics: Agribusinesses’ Pound of Flesh,http://nutritionfacts.org/video/antibiotics-agribusinesses-pound-of-flesh/
PLAIN-2526,Hospitals Selling Sickness,http://nutritionfacts.org/video/hospitals-selling-sickness/
PLAIN-2527,Dairy Estrogen and Male Fertility,http://nutritionfacts.org/video/dairy-estrogen-and-male-fertility/
PLAIN-2528,The Role of Diet in Declining Sperm Counts,http://nutritionfacts.org/video/the-role-of-diet-in-declining-sperm-counts/
PLAIN-2531,Turmeric Curcumin and Pancreatic Cancer,http://nutritionfacts.org/video/turmeric-curcumin-and-pancreatic-cancer/
PLAIN-2532,Can Flax Seeds Help Prevent Breast Cancer?,http://nutritionfacts.org/video/can-flax-seeds-help-prevent-breast-cancer/
PLAIN-2533,PCBs in Children’s Fish Oil Supplements,http://nutritionfacts.org/video/pcbs-in-childrens-fish-oil-supplements/
PLAIN-2534,How Much Hibiscus Tea is Too Much?,http://nutritionfacts.org/video/how-much-hibiscus-tea-is-too-much/
PLAIN-2535,Is There Too Much Aluminum in Tea?,http://nutritionfacts.org/video/is-there-too-much-aluminum-in-tea/
PLAIN-2536,Protecting Teeth From Hibiscus Tea,http://nutritionfacts.org/video/protecting-teeth-from-hibiscus-tea/
PLAIN-2537,Hibiscus Tea vs. Plant-Based Diets for Hypertension,http://nutritionfacts.org/video/hibiscus-tea-vs-plant-based-diets-for-hypertension/
PLAIN-2538,Lifestyle Medicine Is the Standard of Care for Prediabetes,http://nutritionfacts.org/video/lifestyle-medicine-is-the-standard-of-care-for-prediabetes/
PLAIN-2541,Telomeres: Cap It All Off with Diet,http://nutritionfacts.org/video/telomeres-cap-it-all-off-with-diet/
PLAIN-2542,Does Meditation Affect Cellular Aging?,http://nutritionfacts.org/video/does-meditation-affect-cellular-aging/
PLAIN-2543,Treating Alzheimer's with Turmeric,http://nutritionfacts.org/video/treating-alzheimers-with-turmeric/
PLAIN-2544,Preventing Alzheimer's with Turmeric,http://nutritionfacts.org/video/preventing-alzheimers-with-turmeric/
PLAIN-2545,Garlic and Raisins to Prevent Premature Birth,http://nutritionfacts.org/video/garlic-and-raisins-to-prevent-premature-birth/
PLAIN-2546,Dioxins in U.S. Farm-Raised Catfish,http://nutritionfacts.org/video/dioxins-in-u-s-farm-raised-catfish/
PLAIN-2547,Collaboration with the New Vectors of Disease,http://nutritionfacts.org/video/collaboration-with-the-new-vectors-of-disease/
PLAIN-2548,Four Nuts Once a Month,http://nutritionfacts.org/video/four-nuts-once-a-month/
PLAIN-2551,Treating Gout with Cherry Juice,http://nutritionfacts.org/video/treating-gout-with-cherry-juice/
PLAIN-2552,MRSA Superbugs in Meat,http://nutritionfacts.org/video/mrsa-superbugs-in-meat/
PLAIN-2553,How to Prevent Prediabetes in Children,http://nutritionfacts.org/video/how-to-prevent-prediabetes-in-children/
PLAIN-2554,How to Prevent Prediabetes from Turning into Diabetes,http://nutritionfacts.org/video/how-to-prevent-prediabetes-from-turning-into-diabetes/
PLAIN-2555,"Beans, Beans, They're Good For Your Heart",http://nutritionfacts.org/video/beans-beans-theyre-good-for-your-heart/
PLAIN-2556,How to Diagnose Gluten Intolerance,http://nutritionfacts.org/video/how-to-diagnose-gluten-intolerance/
PLAIN-2557,Gluten-Free Diets: Separating the Wheat from the Chat,http://nutritionfacts.org/video/gluten-free-diets-separating-the-wheat-from-the-chat/
PLAIN-2558,Is Gluten Sensitivity Real?,http://nutritionfacts.org/video/is-gluten-sensitivity-real/
PLAIN-2561,Second Strategy to Cooking Broccoli,http://nutritionfacts.org/video/second-strategy-to-cooking-broccoli/
PLAIN-2562,Inhibiting Platelet Aggregation with Berries,http://nutritionfacts.org/video/inhibiting-platelet-aggregation-with-berries/
PLAIN-2563,Illegal Drugs in Chicken Feathers,http://nutritionfacts.org/video/illegal-drugs-in-chicken-feathers/
PLAIN-2564,What’s the Best Mouthwash?,http://nutritionfacts.org/video/whats-the-best-mouthwash/
PLAIN-2565,Which Vegetable Binds Bile Best?,http://nutritionfacts.org/video/which-vegetable-binds-bile-best/
PLAIN-2566,Breast Cancer and Constipation,http://nutritionfacts.org/video/breast-cancer-and-constipation/
PLAIN-2567,Evidence-Based Medicine or Evidence-Biased?,http://nutritionfacts.org/video/evidence-based-medicine-or-evidence-biased/
PLAIN-2568,Saving Lives By Treating Acne With Diet,http://nutritionfacts.org/video/saving-lives-by-treating-acne-with-diet/
PLAIN-2571,Preventing Prediabetes By Eating More,http://nutritionfacts.org/video/preventing-prediabetes-by-eating-more/
PLAIN-2572,Which Nut Fights Cancer Better?,http://nutritionfacts.org/video/which-nut-fights-cancer-better/
PLAIN-2573,What Diet Should Physicians Recommend?,http://nutritionfacts.org/video/what-diet-should-physicians-recommend/
PLAIN-2574,Preventing Liver Cancer with Coffee,http://nutritionfacts.org/video/preventing-liver-cancer-with-coffee/
PLAIN-2575,Essential Tremor and Diet,http://nutritionfacts.org/video/essential-tremor-and-diet/
PLAIN-2576,Cooking to Live Longer,http://nutritionfacts.org/video/cooking-to-live-longer/
PLAIN-2577,The Best Way to Cook Sweet Potatoes,http://nutritionfacts.org/video/the-best-way-to-cook-sweet-potatoes/
PLAIN-2578,Anti-Cancer Potential of Sweet Potato Proteins,http://nutritionfacts.org/video/anti-cancer-potential-of-sweet-potato-proteins/
PLAIN-2581,Dark Chocolate and Artery Function,http://nutritionfacts.org/video/dark-chocolate-and-artery-function/
PLAIN-2582,Broccoli: Sprouts vs. Supplements,http://nutritionfacts.org/video/broccoli-sprouts-vs-supplements/
PLAIN-2583,When Low Risk Means High Risk,http://nutritionfacts.org/video/when-low-risk-means-high-risk/
PLAIN-2584,Topical Application of Turmeric Curcumin for Cancer,http://nutritionfacts.org/video/topical-application-of-turmeric-curcumin-for-cancer/
PLAIN-2585,Turmeric Curcumin and Colon Cancer,http://nutritionfacts.org/video/turmeric-curcumin-and-colon-cancer/
PLAIN-2586,Cadmium and Cancer: Plant vs. Animal Foods,http://nutritionfacts.org/video/cadmium-and-cancer-plant-vs-animal-foods/
PLAIN-2587,Watermelon for Sore Muscle Relief,http://nutritionfacts.org/video/watermelon-for-sore-muscle-relief/
PLAIN-2588,Gout Treatment with a Cherry on Top,http://nutritionfacts.org/video/gout-treatment-with-a-cherry-on-top/
PLAIN-2591,Longer Life Within Walking Distance,http://nutritionfacts.org/video/longer-life-within-walking-distance/
PLAIN-2592,Turning the Clock Back 14 Years,http://nutritionfacts.org/video/turning-the-clock-back-14-years/
PLAIN-2593,"Fruits, Veggies, and Longevity: How Many Minutes Per Mouthful?",http://nutritionfacts.org/video/fruits-veggies-and-longevity-how-many-minutes-per-mouthful/
PLAIN-2594,Magic Bullets vs. Promiscuous Plants,http://nutritionfacts.org/video/magic-bullets-vs-promiscuous-plants/
PLAIN-2595,Plants as Intellectual Property – Patently Wrong?,http://nutritionfacts.org/video/plants-as-intellectual-property-patently-wrong/
PLAIN-2596,Xenohormesis: What Doesn't Kill Plants May Make Us Stronger,http://nutritionfacts.org/video/xenohormesis-what-doesnt-kill-plants-may-make-us-stronger/
PLAIN-2597,Appropriating Plant Defenses,http://nutritionfacts.org/video/appropriating-plant-defenses/
PLAIN-2598,"Tick Bites, Meat Allergies, and Chronic Urticaria",http://nutritionfacts.org/video/tick-bites-meat-allergies-and-chronic-urticaria/
PLAIN-2601,Debunking Egg Industry Myths,http://nutritionfacts.org/video/debunking-egg-industry-myths/
PLAIN-2602,Walnuts and Artery Function,http://nutritionfacts.org/video/walnuts-and-artery-function/
PLAIN-2603,Pollutants in Salmon and Our Own Fat,http://nutritionfacts.org/video/pollutants-in-salmon-and-our-own-fat/
PLAIN-2604,Diabetes and Dioxins,http://nutritionfacts.org/video/diabetes-and-dioxins/
PLAIN-2605,Fish and Diabetes,http://nutritionfacts.org/video/fish-and-diabetes/
PLAIN-2606,Cancer Risk From French Fries,http://nutritionfacts.org/video/cancer-risk-from-french-fries/
PLAIN-2607,Statin Cholesterol Drugs and Invasive Breast Cancer,http://nutritionfacts.org/video/statin-cholesterol-drugs-and-invasive-breast-cancer/
PLAIN-2608,Cholesterol Feeds Breast Cancer Cells,http://nutritionfacts.org/video/cholesterol-feeds-breast-cancer-cells/
PLAIN-2611,Treating Asthma With Fruits and Vegetables,http://nutritionfacts.org/video/treating-asthma-with-fruits-and-vegetables/
PLAIN-2612,Preventing Asthma With Fruits and Vegetables,http://nutritionfacts.org/video/preventing-asthma-with-fruits-and-vegetables/
PLAIN-2613,Taxpayer Subsidies for Unhealthy Foods,http://nutritionfacts.org/video/taxpayer-subsidies-for-unhealthy-foods/
PLAIN-2614,How Many Cancers Have Been Caused by Arsenic-Laced Chicken?,http://nutritionfacts.org/video/how-many-cancers-have-been-caused-by-arsenic-laced-chicken/
PLAIN-2615,California Children Are Contaminated,http://nutritionfacts.org/video/california-children-are-contaminated/
PLAIN-2616,Caloric Restriction vs. Animal Protein Restriction,http://nutritionfacts.org/video/caloric-restriction-vs-animal-protein-restriction/
PLAIN-2617,Why Do We Age?,http://nutritionfacts.org/video/why-do-we-age/
PLAIN-2618,Blood Type Diet Debunked,http://nutritionfacts.org/video/blood-type-diet-debunked/
PLAIN-2621,Phytates for Rehabilitating Cancer Cells,http://nutritionfacts.org/video/phytates-for-rehabilitating-cancer-cells/
PLAIN-2622,Phytates for the Prevention of Cancer,http://nutritionfacts.org/video/phytates-for-the-prevention-of-cancer/
PLAIN-2623,Low Carb Diets and Coronary Blood Flow,http://nutritionfacts.org/video/low-carb-diets-and-coronary-blood-flow/
PLAIN-2624,Nuts May Help Prevent Death,http://nutritionfacts.org/video/nuts-may-help-prevent-death/
PLAIN-2625,Turmeric Curcumin Reprogramming Cancer Cell Death,http://nutritionfacts.org/video/turmeric-curcumin-reprogramming-cancer-cell-death/
PLAIN-2626,Carcinogen Blocking Effects of Turmeric,http://nutritionfacts.org/video/carcinogen-blocking-effects-of-turmeric/
PLAIN-2627,Back to Our Roots: Curry and Cancer,http://nutritionfacts.org/video/back-to-our-roots-curry-and-cancer/
PLAIN-2628,Seeing Red No. 3: Coloring to Dye For,http://nutritionfacts.org/video/seeing-red-no-3-coloring-to-dye-for/
PLAIN-2631,How to Slow Brain Aging by Two Years,http://nutritionfacts.org/video/how-to-slow-brain-aging-by-two-years/
PLAIN-2632,Is Meat Glue Safe?,http://nutritionfacts.org/video/is-meat-glue-safe/
PLAIN-2633,Is Liquid Smoke Flavoring Carcinogenic?,http://nutritionfacts.org/video/is-liquid-smoke-flavoring-carcinogenic/
PLAIN-2634,"Food Antioxidants, Stroke, and Heart Disease",http://nutritionfacts.org/video/food-antioxidants-stroke-and-heart-disease/
PLAIN-2635,Food Antioxidants and Cancer,http://nutritionfacts.org/video/food-antioxidants-and-cancer/
PLAIN-2636,Orange Aromatherapy for Anxiety,http://nutritionfacts.org/video/orange-aromatherapy-for-anxiety/
PLAIN-2637,Who Says Eggs Aren't Healthy or Safe?,http://nutritionfacts.org/video/who-says-eggs-arent-healthy-or-safe/
PLAIN-2638,How Much Exercise to Sustain Weight Loss?,http://nutritionfacts.org/video/how-much-exercise-to-sustain-weight-loss/
PLAIN-2641,Foster Farms Responds to Chicken Salmonella Outbreaks,http://nutritionfacts.org/video/foster-farms-responds-to-chicken-salmonella-outbreaks/
PLAIN-2642,Norovirus Food Poisoning from Pesticides,http://nutritionfacts.org/video/norovirus-food-poisoning-from-pesticides/
PLAIN-2643,Is Fish Oil Just Snake Oil?,http://nutritionfacts.org/video/is-fish-oil-just-snake-oil/
PLAIN-2644,Should We Take a Multivitamin?,http://nutritionfacts.org/video/should-we-take-a-multivitamin/
PLAIN-2645,Convincing Doctors to Embrace Lifestyle Medicine,http://nutritionfacts.org/video/convincing-doctors-to-embrace-lifestyle-medicine/
PLAIN-2646,Dr. Burkitt’s F-Word Diet,http://nutritionfacts.org/video/dr-burkitts-f-word-diet/
PLAIN-2647,Prostate Cancer and Organic Milk vs. Almond Milk,http://nutritionfacts.org/video/prostate-cancer-and-organic-milk-vs-almond-milk/
PLAIN-2648,Who Shouldn’t Consume Curcumin or Turmeric?,http://nutritionfacts.org/video/who-shouldnt-consume-curcumin-or-turmeric/
PLAIN-2651,Turmeric Curcumin and Rheumatoid Arthritis,http://nutritionfacts.org/video/turmeric-curcumin-and-rheumatoid-arthritis/
PLAIN-2652,Spicing Up DNA Protection,http://nutritionfacts.org/video/spicing-up-dna-protection/
PLAIN-2653,Which Spices Fight Inflammation?,http://nutritionfacts.org/video/which-spices-fight-inflammation/
PLAIN-2654,Superbugs in Conventional vs. Organic Chicken,http://nutritionfacts.org/video/superbugs-in-conventional-vs-organic-chicken/
PLAIN-2655,"Bacon, Eggs, and Gestational Diabetes During Pregnancy",http://nutritionfacts.org/video/bacon-eggs-and-gestational-diabetes-during-pregnancy-2/
PLAIN-2656,Dietary Treatments for Computer Eye Strain,http://nutritionfacts.org/video/dietary-treatments-for-computer-eye-strain/
PLAIN-2657,Dietary Treatment of Glaucoma,http://nutritionfacts.org/video/dietary-treatment-of-glaucoma/
PLAIN-2658,Dietary Prevention of Age-Related Macular Degeneration,http://nutritionfacts.org/video/dietary-prevention-of-age-related-macular-degeneration/
PLAIN-2661,Boosting Natural Killer Cell Activity,http://nutritionfacts.org/video/boosting-natural-killer-cell-activity/
PLAIN-2662,Vitamin B12 Necessary for Arterial Health,http://nutritionfacts.org/video/vitamin-b12-necessary-for-arterial-health/
PLAIN-2663,Arteries of Vegans vs. Runners,http://nutritionfacts.org/video/arteries-of-vegans-vs-runners/
PLAIN-2664,Antioxidant Rich Foods With Every Meal,http://nutritionfacts.org/video/antioxidant-rich-foods-with-every-meal/
PLAIN-2665,"How to Reach the Antioxidant ""RDA""",http://nutritionfacts.org/video/how-to-reach-the-antioxidant-rda/
PLAIN-2666,"Minimum ""Recommended Daily Allowance"" of Antioxidants",http://nutritionfacts.org/video/minimum-recommended-daily-allowance-of-antioxidants/
PLAIN-2667,Eggs and Diabetes,http://nutritionfacts.org/video/eggs-and-diabetes/
PLAIN-2668,Phytates for the Prevention of Osteoporosis,http://nutritionfacts.org/video/phytates-for-the-prevention-of-osteoporosis/
PLAIN-2671,One in a Thousand: Ending the Heart Disease Epidemic,http://nutritionfacts.org/video/one-in-a-thousand-ending-the-heart-disease-epidemic/
PLAIN-2672,Cavities and Coronaries: Our Choice,http://nutritionfacts.org/video/cavities-and-coronaries-our-choice/
PLAIN-2673,Mercury vs. Omega-3s for Brain Development,http://nutritionfacts.org/video/mercury-vs-omega-3s-for-brain-development/
PLAIN-2674,Fish Intake Associated With Brain Shrinkage,http://nutritionfacts.org/video/fish-consumption-associated-with-brain-shrinkage/
PLAIN-2675,Are Fatty Foods Addictive?,http://nutritionfacts.org/video/are-fatty-foods-addictive/
PLAIN-2676,Are Sugary Foods Addictive?,http://nutritionfacts.org/video/are-sugary-foods-addictive/
PLAIN-2677,How to Avoid Phosphate Additives,http://nutritionfacts.org/video/how-to-avoid-phosphate-additives/
PLAIN-2678,Phosphate Additives in Chicken,http://nutritionfacts.org/video/phosphate-additives-in-chicken/
PLAIN-2681,The Broccoli Receptor: Our First Line of Defense,http://nutritionfacts.org/video/the-broccoli-receptor-our-first-line-of-defense-2/
PLAIN-2682,Lifestyle Medicine: Treating the Causes of Disease,http://nutritionfacts.org/video/lifestyle-medicine-treating-the-causes-of-disease/
PLAIN-2683,Canned Beans or Cooked Beans?,http://nutritionfacts.org/video/canned-beans-or-cooked-beans/
PLAIN-2684,BRCA Breast Cancer Genes and Soy,http://nutritionfacts.org/video/brca-breast-cancer-genes-and-soy/
PLAIN-2685,Increased Lifespan From Beans,http://nutritionfacts.org/video/increased-lifespan-from-beans/
PLAIN-2686,How Many Poppy Seeds Are Too Many?,http://nutritionfacts.org/video/how-many-poppy-seeds-are-too-many/
PLAIN-2687,Nutrient-Dense Approach to Weight Management,http://nutritionfacts.org/video/nutrient-dense-approach-to-weight-management/
PLAIN-2688,Preserving Immune Function in Athletes With Nutritional Yeast,http://nutritionfacts.org/video/preserving-immune-function-in-athletes-with-nutritional-yeast/
PLAIN-2691,"Eggs, Choline, and Cancer",http://nutritionfacts.org/video/eggs-choline-and-cancer/
PLAIN-2692,Eggs and Choline: Something Fishy,http://nutritionfacts.org/video/eggs-and-choline-something-fishy/
PLAIN-2693,BOLD Indeed: Beef Lowers Cholesterol?,http://nutritionfacts.org/video/bold-indeed-beef-lowers-cholesterol/
PLAIN-2694,Tell Your Doctor If You Eat Grapefruit,http://nutritionfacts.org/video/tell-your-doctor-if-you-eat-grapefruit/
PLAIN-2695,Testing Your Diet with Pee & Purple Cabbage,http://nutritionfacts.org/video/testing-your-diet-with-pee-purple-cabbage/
PLAIN-2696,"Alkaline Diets, Animal Protein, & Calcium Loss",http://nutritionfacts.org/video/alkaline-diets-animal-protein-and-calcium-loss/
PLAIN-2697,Breast Cancer Survival Vegetable,http://nutritionfacts.org/video/breast-cancer-survival-vegetable/
PLAIN-2698,Prostate Cancer Survival: The A/V Ratio,http://nutritionfacts.org/video/prostate-cancer-survival-the-av-ratio/
PLAIN-2701,Methionine Restriction as a Life Extension Strategy,http://nutritionfacts.org/video/methionine-restriction-as-a-life-extension-strategy/
PLAIN-2702,Starving Cancer with Methionine Restriction,http://nutritionfacts.org/video/starving-cancer-with-methionine-restriction/
PLAIN-2703,Eating Outside Our Kingdom,http://nutritionfacts.org/video/eating-outside-our-kingdom/
PLAIN-2704,Poultry Exposure Tied to Liver and Pancreatic Cancer,http://nutritionfacts.org/video/poultry-exposure-tied-to-liver-and-pancreatic-cancer/
PLAIN-2705,Eating Better to Look Better,http://nutritionfacts.org/video/eating-better-to-look-better/
PLAIN-2706,Changing Our Taste Buds,http://nutritionfacts.org/video/changing-our-taste-buds/
PLAIN-2707,Tricks to Get Adults to Eat Healthier,http://nutritionfacts.org/video/tricks-to-get-adults-to-eat-healthier/
PLAIN-2708,Tricks to Get Kids to Eat Healthier at Home,http://nutritionfacts.org/video/tricks-to-get-kids-to-eat-healthier-at-home/
PLAIN-2711,Treating ADHD Without Stimulants,http://nutritionfacts.org/video/treating-adhd-without-stimulants/
PLAIN-2712,Butter-Flavored Microwave Popcorn or Breathing,http://nutritionfacts.org/video/butter-flavored-microwave-popcorn-or-breathing/
PLAIN-2713,Pistachio Nuts for Erectile Dysfunction,http://nutritionfacts.org/video/pistachio-nuts-for-erectile-dysfunction/
PLAIN-2714,50 Shades of Greens,http://nutritionfacts.org/video/50-shades-of-greens/
PLAIN-2715,Survival of the Firmest: Erectile Dysfunction and Death,http://nutritionfacts.org/video/survival-of-the-firmest-erectile-dysfunction-and-death/
PLAIN-2716,Which Seaweed is Most Protective Against Breast Cancer?,http://nutritionfacts.org/video/which-seaweed-is-most-protective-against-breast-cancer/
PLAIN-2717,Preventing Exercise-Induced Oxidative Stress With Watercress,http://nutritionfacts.org/video/preventing-exercise-induced-oxidative-stress-with-watercress/
PLAIN-2718,Reducing Muscle Soreness With Berries,http://nutritionfacts.org/video/reducing-muscle-soreness-with-berries/
PLAIN-2721,Infant Seizures Linked to Mother's Spirulina Use,http://nutritionfacts.org/video/infant-seizures-linked-to-mothers-spirulina-use/
PLAIN-2722,Safety of Noni and Mangosteen Juice,http://nutritionfacts.org/video/safety-of-noni-and-mangosteen-juice/
PLAIN-2723,Is Carrageenan Safe?,http://nutritionfacts.org/video/is-carrageenan-safe/
PLAIN-2724,Dietary Treatment for Painful Menstrual Periods,http://nutritionfacts.org/video/dietary-treatment-for-painful-menstrual-periods/
PLAIN-2725,Cayenne Pepper for Irritable Bowel Syndrome and Chronic Indigestion,http://nutritionfacts.org/video/cayenne-pepper-for-irritable-bowel-syndrome-and-chronic-indigestion/
PLAIN-2726,Hot Sauce in the Nose for Cluster Headaches?,http://nutritionfacts.org/video/hot-sauce-in-the-nose-for-cluster-headaches/
PLAIN-2727,Tart Cherries for Insomnia,http://nutritionfacts.org/video/tart-cherries-for-insomnia/
PLAIN-2728,Kiwifruit for Insomnia,http://nutritionfacts.org/video/kiwifruit-for-insomnia/
PLAIN-2731,Why Might Vegetarians Have Less HPV?,http://nutritionfacts.org/video/why-might-vegetarians-have-less-hpv/
PLAIN-2732,Past the Age of Miracles: Facing a Post-Antibiotic Age,http://nutritionfacts.org/video/past-the-age-of-miracles-facing-a-post-antibiotic-age/
PLAIN-2733,Beans and the Second Meal Effect,http://nutritionfacts.org/video/beans-and-the-second-meal-effect/
PLAIN-2734,Eggs and Cholesterol: Patently False and Misleading Claims,http://nutritionfacts.org/video/eggs-and-cholesterol-patently-false-and-misleading-claims/
PLAIN-2735,Male Fertility and Diet,http://nutritionfacts.org/video/male-fertility-and-diet/
PLAIN-2736,Trans Fat In Meat And Dairy,http://nutritionfacts.org/video/trans-fat-in-meat-and-dairy/
PLAIN-2737,Reducing Radiation Damage With Ginger & Lemon Balm,http://nutritionfacts.org/video/reducing-radiation-damage-with-ginger-and-lemon-balm/
PLAIN-2738,Mediating Radiation Exposure From Airline Travel,http://nutritionfacts.org/video/mediating-radiation-exposure-from-airline-travel/
PLAIN-2741,Fukushima and Radioactivity in Seafood,http://nutritionfacts.org/video/fukushima-and-radioactivity-in-seafood/
PLAIN-2742,Childhood Tea Drinking May Increase Fluorosis Risk,http://nutritionfacts.org/video/childhood-tea-drinking-may-increase-fluorosis-risk/
PLAIN-2743,Can Cranberry Juice Treat Bladder Infections?,http://nutritionfacts.org/video/can-cranberry-juice-treat-bladder-infections/
PLAIN-2744,Avoiding Chicken To Avoid Bladder Infections,http://nutritionfacts.org/video/avoiding-chicken-to-avoid-bladder-infections/
PLAIN-2745,Bacterial Vaginosis and Diet,http://nutritionfacts.org/video/bacterial-vaginosis-and-diet/
PLAIN-2746,Lavender for Migraine Headaches,http://nutritionfacts.org/video/lavender-for-migraine-headaches/
PLAIN-2747,Lavender for Generalized Anxiety Disorder,http://nutritionfacts.org/video/lavender-for-generalized-anxiety-disorder/
PLAIN-2748,Gut Feelings: Probiotics and Mental Health,http://nutritionfacts.org/video/gut-feelings-probiotics-and-mental-health/
PLAIN-2751,Preventing and Treating Diarrhea with Probiotics,http://nutritionfacts.org/video/preventing-and-treating-diarrhea-with-probiotics/
PLAIN-2752,Breast Cancer Risk: Red Wine vs. White Wine,http://nutritionfacts.org/video/breast-cancer-risk-red-wine-vs-white-wine/
PLAIN-2753,Boosting Immunity While Reducing Inflammation,http://nutritionfacts.org/video/boosting-immunity-while-reducing-inflammation/
PLAIN-2754,Black Raspberries versus Oral Cancer,http://nutritionfacts.org/video/black-raspberries-versus-oral-cancer/
PLAIN-2755,Strawberries versus Esophageal Cancer,http://nutritionfacts.org/video/strawberries-versus-esophageal-cancer/
PLAIN-2756,Cranberries versus Cancer,http://nutritionfacts.org/video/cranberries-versus-cancer/
PLAIN-2757,Which Fruit Fights Cancer Better?,http://nutritionfacts.org/video/which-fruit-fights-cancer-better/
PLAIN-2758,The Lie That Heals: Should Doctors Give Placebos?,http://nutritionfacts.org/video/the-lie-that-heals-should-doctors-give-placebos/
PLAIN-2761,Does a Drink Of Water Make Children Smarter?,http://nutritionfacts.org/video/does-a-drink-of-water-make-children-smarter/
PLAIN-2762,Flax Seeds For Breast Pain,http://nutritionfacts.org/video/flax-seeds-for-breast-pain/
PLAIN-2763,"Carnitine, Choline, Cancer and Cholesterol: The TMAO Connection",http://nutritionfacts.org/video/carnitine-choline-cancer-and-cholesterol-the-tmao-connection/
PLAIN-2764,Plant-Based Diets For Breast Pain,http://nutritionfacts.org/video/plant-based-diets-for-breast-pain/
PLAIN-2765,The Safety of Tarragon,http://nutritionfacts.org/video/the-safety-of-tarragon/
PLAIN-2766,Don't Eat Too Much Nutmeg,http://nutritionfacts.org/video/dont-eat-too-much-nutmeg/
PLAIN-2767,Update on Cinnamon for Blood Sugar Control,http://nutritionfacts.org/video/update-on-cinnamon-for-blood-sugar-control/
PLAIN-2768,Can Cellulite Be Treated With Diet?,http://nutritionfacts.org/video/can-cellulite-be-treated-with-diet/
PLAIN-2771,Flaxseeds & Breast Cancer Survival: Epidemiological Evidence,http://nutritionfacts.org/video/flaxseeds-breast-cancer-survival-epidemiological-evidence/
PLAIN-2772,Flaxseeds & Breast Cancer Prevention,http://nutritionfacts.org/video/flaxseeds-breast-cancer-prevention/
PLAIN-2773,Fiber vs. Breast Cancer,http://nutritionfacts.org/video/fiber-vs-breast-cancer/
PLAIN-2774,Flaxseeds For Sensitive Skin,http://nutritionfacts.org/video/flaxseeds-for-sensitive-skin/
PLAIN-2775,Flaxseed vs. Diabetes,http://nutritionfacts.org/video/flaxseed-vs-diabetes/
PLAIN-2776,"Was It the Flaxseed, Fat Restriction, or Both?",http://nutritionfacts.org/video/was-it-the-flaxseed-fat-restriction-or-both/
PLAIN-2777,Flaxseed vs. Prostate Cancer,http://nutritionfacts.org/video/flaxseed-vs-prostate-cancer/
PLAIN-2778,Salmonella in Chicken & Turkey: Deadly But Not Illegal,http://nutritionfacts.org/video/salmonella-in-chicken-turkey-deadly-but-not-illegal/
PLAIN-2781,Prunes vs. Metamucil vs. Vegan Diet,http://nutritionfacts.org/video/prunes-vs-metamucil-vs-vegan-diet/
PLAIN-2782,"Dried Apples, Dates, Figs or Prunes for Cholesterol?",http://nutritionfacts.org/video/dried-apples-dates-figs-or-prunes-for-cholesterol/
PLAIN-2783,Eggs vs. Cigarettes in Atherosclerosis,http://nutritionfacts.org/video/eggs-vs-cigarettes-in-atherosclerosis/
PLAIN-2784,Herbal Tea Update: Rooibos & Nettle,http://nutritionfacts.org/video/herbal-tea-update-rooibos-nettle/
PLAIN-2785,Herbal Tea Update: Hibiscus,http://nutritionfacts.org/video/herbal-tea-update-hibiscus/
PLAIN-2786,Treating Parkinson's Disease With Diet,http://nutritionfacts.org/video/treating-parkinsons-disease-with-diet/
PLAIN-2787,Preventing Parkinson's Disease With Diet,http://nutritionfacts.org/video/preventing-parkinsons-disease-with-diet/
PLAIN-2788,Clinical Studies on Acai Berries,http://nutritionfacts.org/video/clinical-studies-on-acai-berries/
PLAIN-2791,Can Gargling Prevent The Common Cold?,http://nutritionfacts.org/video/can-gargling-prevent-the-common-cold/
PLAIN-2792,Are Cats or Dogs More Protective For Children's Health?,http://nutritionfacts.org/video/are-cats-or-dogs-more-protective-for-childrens-health/
PLAIN-2793,Foodborne Rabies,http://nutritionfacts.org/video/foodborne-rabies/
PLAIN-2794,Is Vitamin D3 Better Than D2?,http://nutritionfacts.org/video/is-vitamin-d3-better-than-d2/
PLAIN-2795,Does Coconut Oil Clog Arteries?,http://nutritionfacts.org/video/does-coconut-oil-clog-arteries/
